x,y,order,hole,piece,group,fips,abbr,full,county
815064.2951,-2095147.908,55821,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815112.7408,-2094951.263,55822,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815695.8507,-2094581.534,55823,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816155.8644,-2094565.018,55824,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816920.6456,-2094231.844,55825,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
818150.7255,-2093951.3,55826,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
818451.5292,-2094130.328,55827,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
819037.5017,-2093695.198,55828,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
819654.964,-2093644.11,55829,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
820341.7916,-2093822.038,55830,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
821937.8567,-2093692.556,55831,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
823539.2067,-2093368.63,55832,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
824158.4306,-2093348.151,55833,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
825137.2536,-2092861.932,55834,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
825567.9798,-2092416.673,55835,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826390.2351,-2092496.167,55836,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826125.9859,-2094826.625,55837,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826215.3902,-2095057.403,55838,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
825965.0141,-2096732.082,55839,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826204.8203,-2097357.912,55840,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826460.0409,-2097926.048,55841,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826823.824,-2098502.771,55842,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827089.1742,-2098659.559,55843,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828354.9278,-2101044.408,55844,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828361.7542,-2102047.894,55845,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828345.0184,-2102626.38,55846,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828299.2152,-2105363.781,55847,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828459.9668,-2105884.792,55848,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828557.739,-2106183.174,55849,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827965.3804,-2107229.16,55850,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828234.254,-2108086.649,55851,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827745.8334,-2108206.882,55852,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827519.2397,-2107511.907,55853,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827329.8611,-2107544.277,55854,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826772.7358,-2108102.944,55855,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826825.5856,-2108423.126,55856,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827411.338,-2108861.559,55857,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827266.8818,-2109103.127,55858,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827147.309,-2109279.954,55859,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827500.5221,-2109986.821,55860,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827393.7214,-2110278.816,55861,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826883.9407,-2110660.876,55862,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826645.2356,-2111042.716,55863,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826547.6836,-2111574.958,55864,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826318.2272,-2111761.914,55865,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826035.921,-2111740.774,55866,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826086.789,-2112033.651,55867,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826719.0051,-2112218.625,55868,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826997.3476,-2112958.963,55869,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826945.5988,-2113263.07,55870,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826546.1421,-2113669.133,55871,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826589.523,-2113911.581,55872,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826930.8449,-2114052.074,55873,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826633.5646,-2114410.572,55874,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827289.3429,-2115156.195,55875,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827177.2572,-2115382.348,55876,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827108.7727,-2115989.461,55877,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827287.3611,-2116190.51,55878,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828155.4196,-2116327.92,55879,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828111.3781,-2116555.174,55880,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827682.854,-2116721.872,55881,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827399.4468,-2117068.478,55882,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827499.2008,-2117388.66,55883,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828043.5541,-2117544.127,55884,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828439.9279,-2117891.615,55885,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828153.658,-2118685.683,55886,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828303.6194,-2118864.492,55887,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
828376.7283,-2118990.671,55888,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
827688.3592,-2119364.583,55889,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826928.2024,-2119440.335,55890,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
826294.4448,-2119727.265,55891,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
825632.5006,-2120148.523,55892,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
824368.2885,-2119895.724,55893,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
823942.4069,-2119653.496,55894,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
823750.1656,-2119341.462,55895,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
823586.7715,-2119209.778,55896,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
822030.7843,-2118675.554,55897,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
821092.6997,-2118637.238,55898,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
820607.8025,-2118721.357,55899,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
820051.3377,-2118570.955,55900,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
819667.736,-2118788.3,55901,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
819325.0929,-2118630.852,55902,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
818958.227,-2118733.028,55903,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
818671.7368,-2118234.037,55904,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
818052.7331,-2117738.79,55905,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
818015.518,-2117862.327,55906,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
817878.5489,-2118711.007,55907,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
817608.3541,-2119174.985,55908,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816982.7442,-2119107.381,55909,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816472.0826,-2119430.866,55910,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816160.4888,-2120027.849,55911,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815596.537,-2120861.995,55912,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816102.5742,-2121294.483,55913,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816124.8152,-2121675.443,55914,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816596.2797,-2121800.961,55915,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816766.28,-2122199.977,55916,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816522.7304,-2122932.388,55917,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816496.5257,-2123290.886,55918,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
816195.722,-2123722.273,55919,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815766.7575,-2123559.319,55920,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814890.1109,-2123715.666,55921,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814356.768,-2123709.941,55922,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814594.1518,-2123951.949,55923,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814388.6981,-2124544.968,55924,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814658.012,-2125367.444,55925,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814676.9499,-2125916.862,55926,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814928.2068,-2126630.335,55927,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814957.7146,-2127059.52,55928,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815103.4921,-2127169.844,55929,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815566.3686,-2127983.07,55930,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815196.4197,-2128659.989,55931,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815593.4541,-2128909.484,55932,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815470.7984,-2129263.137,55933,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815666.1226,-2130222.802,55934,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815831.0582,-2130483.528,55935,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815566.3686,-2130821.987,55936,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815364.2179,-2131687.624,55937,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815062.9739,-2131990.629,55938,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815152.8186,-2132666.447,55939,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815291.9898,-2132930.255,55940,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815058.3495,-2133141.214,55941,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814931.2897,-2133529.22,55942,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815429.1792,-2133836.41,55943,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815437.3269,-2134572.784,55944,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815855.7214,-2135078.161,55945,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815772.9233,-2136119.743,55946,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815511.7571,-2136609.485,55947,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815484.0109,-2136997.491,55948,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815687.0424,-2137342.997,55949,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815670.9672,-2137566.287,55950,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
815446.7958,-2137758.088,55951,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814916.3156,-2137374.046,55952,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
814286.5217,-2137572.893,55953,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
813949.3838,-2137925.446,55954,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
813902.6998,-2138219.423,55955,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
813303.5148,-2138686.924,55956,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
812477.0755,-2138890.836,55957,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
812308.3964,-2139312.754,55958,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
811926.7766,-2139713.532,55959,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
811469.6255,-2140013.455,55960,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810899.7281,-2139531.42,55961,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810897.9664,-2139303.725,55962,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810346.3463,-2139194.723,55963,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810092.2266,-2138964.165,55964,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809828.4179,-2139057.533,55965,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809029.2843,-2138658.517,55966,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
808790.7994,-2138381.936,55967,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809301.6812,-2137806.534,55968,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809124.8544,-2137596.676,55969,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809169.3364,-2137100.328,55970,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809495.9043,-2136837.4,55971,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809512.1997,-2136558.837,55972,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810014.2731,-2136068.655,55973,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809746.941,-2135458.019,55974,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810152.1231,-2135522.099,55975,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810298.5612,-2135316.866,55976,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810648.9116,-2135292.203,55977,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810845.1166,-2135457.579,55978,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
811189.3011,-2135363.77,55979,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
811457.5141,-2134629.818,55980,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810852.3834,-2133797.874,55981,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810853.4845,-2133508.741,55982,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810364.8437,-2133078.675,55983,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810203.8719,-2132759.374,55984,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810436.191,-2132193,55985,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810382.2401,-2131914.658,55986,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810982.3059,-2131166.833,55987,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
811108.4849,-2130720.472,55988,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
811082.7206,-2130141.546,55989,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810648.9116,-2129461.545,55990,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810622.9271,-2129226.803,55991,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810266.8513,-2128871.168,55992,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
810228.315,-2128287.177,55993,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809917.8222,-2127359.442,55994,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809730.6457,-2127122.059,55995,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
809016.9527,-2126913.302,55996,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
808959.9189,-2126667.99,55997,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
808263.6223,-2125689.608,55998,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
807524.6055,-2125726.823,55999,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
806698.6066,-2123544.565,56000,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
806127.3879,-2122036.143,56001,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804553.1234,-2121356.141,56002,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804094.4309,-2120832.488,56003,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804232.7213,-2120472.668,56004,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804503.5767,-2120372.694,56005,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804374.535,-2120085.764,56006,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804849.3027,-2119822.175,56007,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804424.9626,-2119290.814,56008,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804651.3361,-2119185.555,56009,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804602.6702,-2118416.81,56010,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805012.917,-2118569.414,56011,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805519.3946,-2118531.978,56012,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805716.04,-2118357.354,56013,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805954.9653,-2118458.209,56014,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
806048.1132,-2118230.955,56015,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805910.7036,-2118013.83,56016,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805420.081,-2117629.788,56017,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805058.2798,-2117632.871,56018,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805174.7696,-2117218.66,56019,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804988.6942,-2116812.597,56020,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805036.4792,-2116585.343,56021,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805628.3974,-2116397.285,56022,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805581.9336,-2116028.658,56023,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805821.0791,-2116133.697,56024,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805929.6415,-2115951.805,56025,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805577.5294,-2115545.742,56026,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805337.7233,-2115479.02,56027,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805208.6816,-2114975.845,56028,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805425.5861,-2114903.177,56029,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805925.4575,-2115110.392,56030,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
806058.9033,-2114878.954,56031,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805922.5948,-2114492.049,56032,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805534.5889,-2114497.114,56033,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805580.8325,-2113727.268,56034,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805494.0707,-2113381.762,56035,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
805841.118,-2112945.31,56036,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
806242.9969,-2112290.633,56037,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
806092.8153,-2112159.389,56038,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804944.6526,-2111858.145,56039,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804430.4678,-2111083.234,56040,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804396.776,-2110880.203,56041,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804658.8231,-2110850.035,56042,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804742.2818,-2110437.806,56043,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804607.0743,-2110238.738,56044,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804870.4427,-2109771.017,56045,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804716.0771,-2109480.123,56046,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
804194.8456,-2109388.076,56047,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
803637.2798,-2108886.003,56048,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
803618.7824,-2108554.59,56049,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
803093.5871,-2107904.097,56050,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
802798.5089,-2107811.169,56051,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
802581.6044,-2107349.394,56052,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
802673.6512,-2107093.732,56053,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
802299.2982,-2106856.349,56054,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
802219.1426,-2106268.394,56055,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
801585.385,-2106057.215,56056,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
801604.3228,-2105761.256,56057,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
801369.5815,-2105680.44,56058,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
801104.011,-2105179.467,56059,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
800405.9528,-2105179.467,56060,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
799988.2189,-2104616.837,56061,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
800304.2169,-2104353.028,56062,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
800377.3258,-2103754.944,56063,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
799964.6567,-2103943.001,56064,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
799512.13,-2103238.777,56065,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
799253.8264,-2103322.677,56066,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
798285.7936,-2103030.681,56067,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
798125.2622,-2102626.6,56068,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
797945.5727,-2102842.844,56069,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
797584.4322,-2102834.917,56070,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
797380.5199,-2103096.523,56071,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
796688.6275,-2103163.246,56072,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
796199.1059,-2103420.008,56073,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
795641.3199,-2103273.57,56074,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
795265.8659,-2103543.325,56075,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
795124.0521,-2103329.283,56076,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
794758.067,-2103296.031,56077,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
794511.6547,-2103000.953,56078,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
793818.6612,-2103308.363,56079,FALSE,1,802,72039,PR,Puerto Rico,Ciales Municipio
918930.7377,-2076486.851,56080,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
919485.8812,-2075968.042,56081,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
919970.338,-2076003.936,56082,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
919974.7422,-2075864.765,56083,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
920069.8719,-2075525.645,56084,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
920159.056,-2075403.65,56085,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
920121.1803,-2075364.893,56086,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
920349.4517,-2075149.086,56087,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
920826.6402,-2075423.927,56088,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
921791.2351,-2075979.493,56089,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
921794.8311,-2075980.468,56090,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
921828.8283,-2075989.683,56091,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
922959.8691,-2076296.27,56092,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
923346.9347,-2076401.19,56093,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
923623.1425,-2076476.061,56094,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
924123.5023,-2076269.675,56095,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
924202.1066,-2076237.253,56096,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
924732.4623,-2076018.495,56097,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
924827.0177,-2075979.493,56098,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
924896.9176,-2075998.441,56099,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
925204.9009,-2076081.927,56100,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
925777.3058,-2076237.092,56101,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
926292.4996,-2076376.747,56102,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
927399.6512,-2076058.422,56103,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
928019.5882,-2075880.179,56104,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
928117.5809,-2075816.8,56105,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
928973.5282,-2075263.192,56106,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
929171.054,-2075135.437,56107,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
929221.8997,-2075008.514,56108,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
929647.6868,-2073945.649,56109,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
929840.6898,-2073463.868,56110,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
929869.2975,-2073392.457,56111,FALSE,1,812,72031,PR,Puerto Rico,Carolina Municipio
